Feature ID	Taxon	Confidence
2c0c62ea09b2efe01bacdcbcf558d2b8	d__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Enterocloster;s__	0.9976964487210624
648e27d07987fd8a8644c5195015c644	d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Butyricicoccaceae;g__Agathobaculum;s__	0.9999358860014842
8135beec331a8d558070c38b580e4b8e	d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__CAG-352;s__	0.7161433918118617
b354a1e7a29c4f05aace7e65edc75c7f	d__Bacteria;p__Thermodesulfobacteriota;c__Desulfovibrionia;o__Desulfovibrionales;f__Desulfovibrionaceae;g__Desulfovibrio;s__	0.9998782206415494
a5a4b4d58bdd795871acf39629c9e584	d__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae	0.9999618379395915
c48070f3061b086b60ff32f77e0002fa	d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Gemmiger;s__	0.947391399601248
a7db077ae09ab481473ac2445474128f	d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__UCG-010;g__Incertae_Sedis;s__	0.9999946331551601
3c47d1756ee2bde5d0607744e6dbd522	d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Ruthenibacterium;s__	0.9999529722540005
c2214f5c48ce111caeeb8f928ca5b648	d__Bacteria;p__Bacillota;c__Clostridia;o__Peptostreptococcales-Tissierellales;f__Anaerovoracaceae;g__Family_XIII_AD3011_group;s__	0.954819614487444
f0015c3b64e80303ed3d858f0618bc43	d__Bacteria;p__Bacillota;c__Clostridia;o__Monoglobales;f__Monoglobaceae;g__Monoglobus;s__	0.9848734889627555
4f0c4427ac033405cae2b1941ad35fc6	d__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Lachnospiraceae_UCG-004;s__	0.9897573683732641
0b58da331c7b4741e0a2928420d07366	d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Faecalibacterium;s__	0.9722160784043407
ae94aa5faaa29c5abe3821ae721ab961	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales	0.7564677756861959
81bd97f1008872d045eb6406728f2ab5	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__	0.9999999796773837
2bd9309f2f97cae51d18d06ea1ca519a	d__Bacteria;p__Bacillota;c__Bacilli;o__Lactobacillales;f__Carnobacteriaceae;g__Granulicatella;s__	0.7265354965542027
